8155,Katie Martinez,43,UK,s2077,The Boss Baby: Get That Baby!,"Children & Family Movies, Comedies",115 min,4.562193083470159
21127,Alex Jones,75,USA,s4195,The Doll,"Horror Movies, International Movies",106 min,0.7144705545570923
10341,James Miller,33,Brazil,s4412,Bucket List,"Dramas, International Movies",129 min,2.632990500228007
20114,Sarah Martinez,13,Australia,s7361,Lucky: No Time for Love,"Dramas, International Movies, Romantic Movies",131 min,1.8379102441583373
11529,Chris Brown,19,Germany,s7073,Indiana Jones and the Raiders of the Lost Ark,"Action & Adventure, Children & Family Movies, Classic Movies",116 min,1.3134107197650207
23003,Chris Garcia,22,Mexico,s8607,Tope: The Bait,"Dramas, Independent Movies, International Movies",87 min,4.0633008342144254
6049,Michael Garcia,78,Australia,s8033,Skiptrace,"Action & Adventure, Comedies",107 min,2.02133819148322
16396,Michael Davis,60,India,s2479,Modest Heroes: Ponoc Short Films Theatre,"Anime Features, Children & Family Movies",54 min,0.10165683894819921
18868,Michael Martinez,78,Germany,s8563,The Women's Balcony,"Comedies, Dramas, Faith & Spirituality",100 min,1.369884245017401
4469,Katie Williams,32,Mexico,s1742,Miss India,"Dramas, International Movies",136 min,4.6447424312811725
6918,David Brown,43,Germany,s3873,Knock Down The House,Documentaries,88 min,4.1336589293485835
23218,Chris Williams,13,Australia,s1644,The Call,"International Movies, Thrillers",112 min,2.206505115254746
17492,Katie Miller,56,Mexico,s812,Super Monsters: Once Upon a Rhyme,Children & Family Movies,25 min,4.666818821396585
8652,Chris Hernandez,21,India,s5341,LEGO Marvel Super Heroes: Avengers Reassembled!,Children & Family Movies,22 min,0.47905492262097893
24457,Jane Williams,16,Canada,s45,Jaws: The Revenge,"Action & Adventure, Horror Movies, Thrillers",91 min,4.357625546021015
1875,John Williams,74,UK,s8234,The Bygone,"Independent Movies, Thrillers",106 min,4.010707663847038
11410,Alex Smith,76,France,s2836,Miles Davis: Birth of the Cool,"Documentaries, Music & Musicals",115 min,3.257272500564385
12833,John Johnson,35,France,s562,Austin Powers in Goldmember,"Action & Adventure, Comedies",94 min,1.0132538143344705
10301,John Brown,30,Germany,s4776,Romina,"Horror Movies, Independent Movies, International Movies",75 min,0.9412519911501815
14967,Katie Williams,73,Japan,s1056,Zoot Suit,"Cult Movies, Dramas, Music & Musicals",103 min,0.23518400488233615
55,David Hernandez,72,USA,s3731,The Wolf's Call,"Dramas, International Movies, Thrillers",116 min,4.017512525093753
11616,John Williams,79,Germany,s2279,Mary Kom,"Dramas, International Movies, Sports Movies",120 min,3.9218482896425186
19992,Sarah Garcia,31,Canada,s5222,West Coast Customs,"Docuseries, Reality TV",6 Seasons,3.6047334761449696
23953,Jane Williams,59,USA,s2845,Lil Peep: Everybody’s Everything,"Documentaries, Music & Musicals",116 min,2.7250263958606387
8313,Michael Miller,56,Brazil,s137,Cold Mountain,"Dramas, Romantic Movies",154 min,2.391992665098386
15646,Michael Brown,16,Australia,s1352,"Our Lady of San Juan, Four Centuries of Miracles","Dramas, Faith & Spirituality, International Movies",123 min,4.811952966188286
7715,James Martinez,42,India,s3132,Dil Chahta Hai,"Comedies, Dramas, International Movies",185 min,2.932604686842557
19769,Chris Davis,68,Germany,s1788,Metallica Through The Never,Music & Musicals,93 min,3.0166466943964263
22043,Chris Hernandez,40,Australia,s7952,Say When,"Comedies, Dramas, Independent Movies",99 min,2.371154745438313
17614,Katie Jones,65,Australia,s2195,Unlucky Ploy,"International TV Shows, Romantic TV Shows, TV Comedies",1 Season,0.31145076625561263
19625,Jane Hernandez,76,Brazil,s5749,Bleach The Movie: Fade to Black,"Action & Adventure, Anime Features, Sci-Fi & Fantasy",94 min,0.6111513733819646
15216,Alex Jones,34,Japan,s1441,Nailed It! Mexico,"International TV Shows, Reality TV, Spanish-Language TV Shows",3 Seasons,2.193172845746563
11264,John Williams,63,UK,s1958,Real Steel,"Action & Adventure, Sci-Fi & Fantasy, Sports Movies",127 min,0.4962271164021892
6293,Michael Brown,29,France,s7471,Miss Stevens,"Dramas, Independent Movies",86 min,4.4871657118871395
2861,Sarah Martinez,44,Germany,s2721,Dostana,"Comedies, Dramas, International Movies",142 min,0.8555158898654924
14571,Sarah Williams,24,Japan,s1773,The 12th Man,"Action & Adventure, Dramas, International Movies",130 min,4.054528525109779
9950,Sarah Martinez,74,USA,s7277,LeapFrog: Numberland,Movies,33 min,0.48291324900029964
2927,James Jones,57,Brazil,s521,I Think You Should Leave with Tim Robinson,TV Comedies,2 Seasons,3.5161263175629447
23323,Michael Johnson,67,Brazil,s6312,Billy Elliot,"Dramas, Independent Movies, International Movies",110 min,3.4274311207923924
11888,James Miller,76,India,s5661,Gabriel lglesias: I’m Sorry For What I Said When I Was Hungry,Stand-Up Comedy,88 min,3.7625743972991543
4322,Emma Williams,36,Germany,s7524,Mud,"Dramas, Independent Movies",131 min,4.151886892779343
3721,Emma Johnson,32,USA,s3947,Possessed,"Crime TV Shows, International TV Shows, Korean TV Shows",1 Season,1.158001881828069
11144,Michael Davis,33,Mexico,s4082,Life of An Outcast,"Dramas, Independent Movies, International Movies",80 min,4.352655678670678
3379,Sarah Williams,42,USA,s8699,Warda,"Horror Movies, Independent Movies, International Movies",73 min,3.179392648716525
4221,Chris Hernandez,46,USA,s3146,Rock On!!,"Dramas, International Movies, Music & Musicals",139 min,1.6426609774759304
9466,James Williams,14,Mexico,s5492,Sahara,Children & Family Movies,86 min,3.5481705038015754
22433,David Smith,36,Canada,s686,Fatherhood,Dramas,111 min,1.8930491499413893
4019,Alex Johnson,68,Australia,s386,How to Sell Drugs Online (Fast),"Crime TV Shows, International TV Shows, TV Comedies",3 Seasons,1.4536726627930174
11497,Emma Martinez,13,India,s7004,Hot Bot,Comedies,93 min,2.7254253446763714
10105,Katie Hernandez,25,UK,s7197,Kikoriki,Kids' TV,2 Seasons,3.0228185007171087
22653,James Johnson,80,Brazil,s5044,The Trader (Sovdagari),"Documentaries, International Movies",24 min,3.68215520025019
9261,Jane Miller,74,Brazil,s3379,Nailed It! Spain,"International TV Shows, Reality TV, Spanish-Language TV Shows",1 Season,2.803247436207089
24665,Emma Brown,28,Mexico,s3488,The Grandmaster,"Action & Adventure, Dramas, International Movies",108 min,4.4866384529194665
7949,Alex Jones,55,France,s7456,Mighty Morphin Alien Rangers,Kids' TV,1 Season,4.560357115951583
10882,John Jones,75,Brazil,s1494,Isa Pa with Feelings,"International Movies, Romantic Movies",102 min,1.6591396812795645
13187,Chris Jones,56,France,s2917,Panipat - The Great Betrayal,"Dramas, International Movies, Romantic Movies",171 min,3.507578452989834
23158,Chris Hernandez,34,Brazil,s2147,The Lost Husband,"Dramas, Romantic Movies",110 min,0.1959375258789875
6635,David Miller,13,UK,s7089,Inuyasha the Movie - L'isola del fuoco scarlatto,"Action & Adventure, Anime Features, International Movies",88 min,2.8716634081046006
14060,Michael Jones,26,Canada,s325,44 Cats,Kids' TV,3 Seasons,0.7330930725919282
3263,Michael Garcia,73,Canada,s2511,The Beach Loafer,"Comedies, International Movies",112 min,4.4492863634935125
13714,Sarah Williams,31,France,s7773,Power Rangers S.P.D.,Kids' TV,1 Season,3.0237525566200283
16936,Chris Miller,53,India,s3513,Sebastian Maniscalco: What's Wrong with People?,Stand-Up Comedy,76 min,0.5892145157853357
18172,Alex Martinez,28,Japan,s4932,Pickpockets,"Dramas, Independent Movies, International Movies",108 min,2.9247182610606903
11844,Katie Martinez,28,UK,s6692,Empire of Scents,"Documentaries, International Movies",87 min,1.0827604606925822
24211,John Martinez,19,USA,s6329,Black Snow,"Dramas, International Movies, Thrillers",91 min,0.4645779546571327
8056,Chris Miller,68,Brazil,s6145,American Honey,"Dramas, Independent Movies",163 min,1.4123514741877574
