4668,Alex Hernandez,47,Australia,s2547,Bordertown,"Crime TV Shows, International TV Shows, TV Dramas",3 Seasons,2.989977372852513
12658,Alex Johnson,62,Canada,s4361,The World Is Yours,"Action & Adventure, Comedies, International Movies",101 min,3.8054444670923666
2781,Jane Garcia,50,India,s2646,Ghost in the Shell: SAC_2045,"Anime Series, Crime TV Shows, International TV Shows",1 Season,4.823204933700607
1447,Jane Martinez,63,Japan,s131,Barbie Big City Big Dreams,"Children & Family Movies, Music & Musicals",63 min,0.4741440750121323
8041,Emma Johnson,72,Canada,s7995,Shakti: The Power,"Dramas, International Movies, Thrillers",168 min,2.8988583520097637
1302,Alex Hernandez,15,Australia,s35,Tayo and Little Wizards,Kids' TV,1 Season,2.3943426583704133
20809,Jane Williams,72,Japan,s8364,The Intent,"Dramas, International Movies, Thrillers",99 min,3.2911922621253624
20383,Katie Davis,19,India,s4230,Bill Hicks: One Night Stand,Stand-Up Comedy,28 min,1.9189691467756609
9768,James Martinez,45,Australia,s5738,I Am the Pretty Thing That Lives in the House,"Horror Movies, International Movies, Thrillers",89 min,1.7839429001883345
2339,Sarah Brown,25,Australia,s723,Sir! No Sir!,Documentaries,84 min,2.5654386328485774
17618,Emma Davis,70,Brazil,s7909,Russell Peters vs. the World,"Docuseries, Stand-Up Comedy & Talk Shows",1 Season,1.7637290646930415
15533,Alex Martinez,75,Japan,s8755,Wolves,"Dramas, Independent Movies, Sports Movies",109 min,4.855618804070064
10678,Chris Smith,35,USA,s2493,The Witness Who Didn't See Anything,"Comedies, International Movies",157 min,3.110111529265067
7848,James Hernandez,62,Mexico,s5853,Hush,"Horror Movies, Thrillers",82 min,1.8289541482786094
6437,James Johnson,74,Japan,s3476,The Rugrats Movie,"Children & Family Movies, Comedies",81 min,3.741300643907433
21233,Alex Hernandez,71,UK,s149,HQ Barbers,TV Shows,1 Season,1.067991566542652
6688,Sarah Williams,28,France,s8327,The Gospel of John,"Dramas, Faith & Spirituality",161 min,1.4221970371899573
23359,Alex Williams,67,Germany,s770,From Stress to Happiness,"Documentaries, International Movies",58 min,1.9977933634564953
7081,Chris Martinez,63,India,s6919,Hans Zimmer: Live in Prague,"International Movies, Music & Musicals",138 min,4.690169964176382
13468,Jane Williams,54,Canada,s952,The Sweetest Thing,"Comedies, Romantic Movies",89 min,0.7949728721760996
15045,John Miller,37,France,s238,Boomika (Hindi),"Horror Movies, International Movies, Thrillers",122 min,3.448304540183428
18552,Alex Brown,55,Australia,s1580,Mr. Iglesias,"TV Comedies, Teen TV Shows",3 Seasons,1.50954143434656
22359,John Martinez,66,Brazil,s4150,Paprika,Kids' TV,1 Season,0.17830788424393507
22110,James Jones,64,Germany,s7096,Irada Pakka,"Comedies, Dramas, International Movies",137 min,0.7531301552098202
13354,Emma Smith,34,Canada,s4496,Marvel's Daredevil,"Crime TV Shows, TV Action & Adventure",3 Seasons,4.792951105229278
12704,Chris Garcia,67,UK,s4868,Evil Genius,"Crime TV Shows, Docuseries, TV Mysteries",1 Season,2.9733948867643094
22435,Michael Johnson,23,Brazil,s7206,Kills on Wheels,"Action & Adventure, Dramas, International Movies",103 min,3.1069429866640172
6033,David Williams,72,Mexico,s7705,Paranormal Activity,"Horror Movies, Thrillers",86 min,1.838559746296845
3541,John Johnson,23,India,s514,Colony,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",3 Seasons,1.7721160752401803
2541,Chris Hernandez,68,USA,s3272,K-On!,"Anime Series, Teen TV Shows",2 Seasons,3.5915404525247667
13779,Emma Jones,16,Canada,s1331,The World We Make,"Dramas, Romantic Movies",108 min,0.06760205402883801
6232,James Garcia,75,France,s1851,Love Like the Falling Rain,"Dramas, International Movies, Romantic Movies",87 min,0.6897708291397864
17062,Michael Garcia,75,Japan,s6369,Brain Games,"Docuseries, Science & Nature TV",3 Seasons,2.759756130411683
3940,Chris Hernandez,54,India,s1469,What Happened to Mr. Cha?,"Comedies, International Movies",102 min,3.1811385746247685
854,David Johnson,35,Japan,s5044,The Trader (Sovdagari),"Documentaries, International Movies",24 min,0.5956374781045193
13023,Sarah Davis,78,Germany,s1568,The Panti Sisters,"Comedies, International Movies, LGBTQ Movies",108 min,1.0585843336079326
12448,Katie Davis,66,Canada,s1259,Bigfoot Family,"Children & Family Movies, Comedies",88 min,3.4348304615235237
7211,Michael Martinez,44,India,s7265,"Lady, la vendedora de rosas","International TV Shows, Spanish-Language TV Shows, TV Dramas",1 Season,4.613443958175234
3853,Katie Hernandez,61,USA,s4311,Travelers,"Crime TV Shows, International TV Shows, TV Dramas",3 Seasons,0.558559504848104
16626,Emma Garcia,63,USA,s4462,The Great British Baking Show: The Beginnings,"British TV Shows, Reality TV",1 Season,0.1038090400209063
9354,Chris Brown,13,Australia,s1414,Tanda Tanya,"Dramas, International Movies",102 min,3.40394796627376
10677,Jane Brown,43,India,s5604,Spark,"International TV Shows, Korean TV Shows, Romantic TV Shows",1 Season,0.4607977948902625
7096,Jane Miller,62,Mexico,s5600,Rocky Handsome,"Action & Adventure, International Movies",119 min,1.0449302242443215
3500,Michael Smith,60,France,s7561,Natalia Valdebenito: Gritona,Stand-Up Comedy,76 min,4.690756679336678
9078,James Martinez,32,Australia,s7396,Manglehorn,"Dramas, Independent Movies",97 min,4.868200047237806
13819,Katie Williams,44,Mexico,s2084,The Debt Collector 2,Action & Adventure,97 min,1.6135531434450594
9613,Alex Hernandez,39,UK,s8107,Striptease,"Comedies, Dramas",117 min,3.635999247784608
14327,Katie Williams,61,USA,s6791,Four Christmases,"Comedies, Romantic Movies",88 min,0.20300154211429555
23821,Emma Smith,38,Mexico,s1521,Paava Kadhaigal,"International TV Shows, TV Dramas",1 Season,4.217356096296693
18360,James Garcia,80,Germany,s7453,Middle School: The Worst Years of My Life,"Children & Family Movies, Comedies",92 min,3.420444362624415
8222,David Jones,40,India,s5424,Puss in Book: Trapped in an Epic Tale,"Children & Family Movies, Comedies",24 min,1.0394130229767595
4986,John Martinez,54,Australia,s5764,Be with You,"International TV Shows, Romantic TV Shows, TV Dramas",1 Season,2.367987037124152
24869,Jane Martinez,25,Mexico,s6520,Comedy Bang! Bang!,"Stand-Up Comedy & Talk Shows, TV Comedies",5 Seasons,4.281409055981349
21107,Emma Hernandez,33,UK,s6083,Abzurdah,"Dramas, International Movies",90 min,1.2780893551450023
8772,Emma Hernandez,79,UK,s4575,Judge Singh LLB,"Comedies, Dramas, International Movies",137 min,1.1617011988494457
3527,Alex Davis,56,Japan,s7898,Rubi,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",1 Season,1.5729310312153348
18335,Michael Miller,15,Germany,s4427,Barfi!,"Comedies, Dramas, International Movies",144 min,0.9230009576288717
13642,Michael Jones,44,Germany,s7351,Love Shot,"Dramas, Thrillers",77 min,3.149991299184083
13711,Sarah Garcia,22,Australia,s6356,Bombshell: The Hedy Lamarr Story,Documentaries,89 min,3.5814888825380313
16631,Sarah Jones,58,France,s4172,The Perfect Match,"International TV Shows, Romantic TV Shows, TV Comedies",1 Season,2.124985213214738
11541,David Smith,27,Japan,s7076,Inequality for All,Documentaries,90 min,1.524016223716299
2202,John Williams,70,Japan,s8276,The Devil and Father Amorth,"Documentaries, Horror Movies",69 min,4.153270475474172
14661,Katie Smith,80,Germany,s5965,Feb-09,"International TV Shows, TV Dramas",1 Season,0.05269420274920056
4410,Jane Davis,78,India,s4821,Derren Brown: Miracle,International Movies,74 min,4.601668470437755
6531,John Hernandez,70,Japan,s1166,Pagglait,"Comedies, Dramas, International Movies",114 min,0.7218494183463497
3603,Sarah Martinez,27,Japan,s1057,Ajaibnya Cinta,"International TV Shows, TV Dramas",1 Season,3.0262459236457087
17284,Chris Brown,65,India,s4708,Zion,"Documentaries, Sports Movies",12 min,0.9798711396279691
23878,James Martinez,80,France,s4638,Boca Juniors Confidential,"Docuseries, International TV Shows, Spanish-Language TV Shows",1 Season,3.4932401525586094
6440,James Smith,64,Mexico,s7826,Rajnigandha,"Comedies, Dramas, Independent Movies",104 min,2.4070682379471258
24982,Chris Davis,38,Germany,s3388,Master Z: The Ip Man Legacy,"Action & Adventure, International Movies",108 min,4.602439914908
3156,James Martinez,48,Canada,s6854,Gigi,"Classic Movies, Comedies, Music & Musicals",115 min,0.21322852745006393
13612,Katie Garcia,26,Mexico,s8808,Parasyte: The Grey,"Sci-fi, Horror, Action",1 Season,1.0891388959943997
13439,James Hernandez,77,UK,s1752,Elf Pets: A Fox Cub’s Christmas Tale,Children & Family Movies,28 min,1.0289505817648348
5069,Katie Smith,47,Canada,s2066,Children of the Sea,"Anime Features, International Movies",112 min,2.2287358768357306
8331,David Williams,46,UK,s6152,An American Tail,Children & Family Movies,80 min,2.7074183222398593
3927,Jane Smith,33,UK,s6808,From Japan to Egypt,"Children & Family Movies, Comedies, Dramas",93 min,2.6328328960475265
13963,Emma Williams,30,Brazil,s3546,Uncle Naji in UAE,"Comedies, International Movies",95 min,3.1475246846700093
6999,Michael Brown,78,Canada,s5130,El Camino Christmas,"Comedies, Dramas",89 min,1.1010666045152673
7787,David Johnson,31,Canada,s5427,Counterpunch,"Documentaries, Sports Movies",91 min,3.3195702264963978
17962,Alex Hernandez,60,USA,s4702,For Here or to Go?,"Comedies, Dramas, Independent Movies",105 min,3.995638995292596
13651,John Johnson,57,Canada,s808,Seven Souls in the Skull Castle: Season Moon Kagen,"Action & Adventure, Dramas, International Movies",212 min,2.8551360109348534
12488,Sarah Johnson,46,India,s6903,Guy Martin: Last Flight of the Vulcan Bomber,"Documentaries, International Movies",57 min,2.005248194726692
4744,Chris Smith,18,Brazil,s8503,The Seven Five,Documentaries,104 min,1.135480855574782
7751,David Jones,51,USA,s3899,Lunatics,"International TV Shows, TV Comedies",1 Season,0.8193998072682951
23930,Michael Miller,62,Germany,s8730,Where the Money Is,"Action & Adventure, Comedies, Dramas",89 min,1.5694539994782652
15835,Jane Williams,45,Canada,s838,Ragnarok,"International TV Shows, TV Action & Adventure, TV Dramas",2 Seasons,1.6055470566161762
23251,Sarah Williams,35,Mexico,s4592,My Suicide,"Comedies, Dramas, Independent Movies",111 min,0.4914136748769865
23529,Chris Brown,38,Brazil,s8622,Tremors,"Comedies, Cult Movies, Horror Movies",96 min,4.832476623970761
10879,Katie Hernandez,37,Canada,s79,Tughlaq Durbar,"Comedies, Dramas, International Movies",145 min,4.8254876608336765
24069,John Williams,43,Germany,s2985,Omniscient,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",1 Season,2.0337128512603124
12453,Michael Davis,75,Germany,s3853,Abyss,"Crime TV Shows, International TV Shows, Korean TV Shows",1 Season,0.009947309731002107
8975,Chris Smith,20,France,s3234,Pranaam,"Action & Adventure, Dramas, International Movies",117 min,1.435812680703024
19385,Sarah Smith,55,Australia,s786,Cocomelon,Kids' TV,3 Seasons,0.13464540885381127
14502,Sarah Davis,56,Germany,s5609,White Nights,"International TV Shows, Korean TV Shows, TV Dramas",1 Season,2.2659346088319503
