13187,Chris Jones,56,France,s4928,Beyond Skyline,"Action & Adventure, Sci-Fi & Fantasy",107 min,1.3434470987925269
19414,Emma Garcia,16,Mexico,s6631,Don't Knock Twice,"Horror Movies, International Movies",93 min,0.020135878139954655
17550,Chris Jones,66,Canada,s4305,Hymn of Death,"International TV Shows, Korean TV Shows, Romantic TV Shows",1 Season,4.641164572803177
22106,Katie Smith,51,Japan,s70,Stories by Rabindranath Tagore,"International TV Shows, TV Dramas",1 Season,2.009034811957244
23493,Chris Johnson,21,Australia,s7660,Once Upon a Time in the West,"Action & Adventure, Classic Movies, International Movies",166 min,2.0535727307013523
20080,Jane Martinez,41,Brazil,s8550,The Vietnam War: A Film by Ken Burns and Lynn Novick,Docuseries,1 Season,0.26289703308227497
16031,Emma Miller,57,Mexico,s7445,Menorca,"Dramas, Independent Movies",81 min,1.24794416252825
10300,Alex Smith,27,Japan,s4203,Horrid Henry,"British TV Shows, Kids' TV, TV Comedies",2 Seasons,3.4911434565418498
23537,Alex Jones,23,Canada,s498,Cat People,Docuseries,1 Season,1.4530836440740051
2481,John Miller,22,Germany,s1378,Outlander,"Romantic TV Shows, TV Action & Adventure, TV Dramas",4 Seasons,0.16012074823189393
8433,Michael Martinez,35,India,s4752,Extinction,"Action & Adventure, Dramas, Sci-Fi & Fantasy",95 min,4.141756463598188
10248,James Smith,67,Australia,s2954,Team Kaylie,"Kids' TV, TV Comedies",3 Seasons,4.202945508557138
2683,Sarah Davis,29,USA,s5473,Raees,"Action & Adventure, Dramas, International Movies",143 min,2.480756631802289
10509,Katie Garcia,80,Canada,s8407,The Love Guru,"Comedies, Sports Movies",87 min,2.8040947278660653
24796,James Martinez,49,Australia,s6556,Dallas Buyers Club,"Dramas, Independent Movies, LGBTQ Movies",117 min,4.614247142296177
4470,Katie Smith,35,Germany,s304,Esperando la carroza,"Comedies, Cult Movies, International Movies",95 min,1.2698886099787106
21903,Emma Johnson,56,Germany,s7332,LoliRock,Kids' TV,2 Seasons,4.197418224021842
15504,Michael Williams,76,India,s3108,Jacob's Ladder,Thrillers,90 min,3.6419762507241904
13484,Alex Brown,57,India,s2925,French Toast,"Comedies, International Movies, Romantic Movies",86 min,4.975813357913454
24107,Alex Garcia,78,UK,s1545,Grizzlies,"Dramas, Independent Movies, Sports Movies",106 min,2.1966143907087368
6648,Chris Hernandez,55,Brazil,s4438,Gaddar: the Traitor,"Dramas, International Movies, Thrillers",126 min,0.6566946115366601
22178,Katie Jones,53,Canada,s2770,There's Something in the Water,"Documentaries, International Movies",72 min,4.197002348912014
1628,Alex Williams,37,Mexico,s6862,God's Not Dead,"Dramas, Faith & Spirituality",113 min,0.35585291886660375
8656,Chris Brown,24,India,s8584,Thorne: Sleepyhead,"Dramas, International Movies",125 min,1.1003943720535996
14638,Emma Williams,39,USA,s1691,Whose Streets?,Documentaries,102 min,0.31436531484583363
21855,Katie Garcia,43,India,s6986,Holy Hell,Documentaries,103 min,1.1746778625822774
21116,David Hernandez,25,Japan,s2859,Calico Critters: Everyone's Big Dream Flying in the Sky,Children & Family Movies,11 min,2.6155934432200825
24800,Chris Davis,36,Japan,s4502,Wanderlust,"British TV Shows, International TV Shows, Romantic TV Shows",1 Season,2.692120101468298
10290,Katie Martinez,60,Mexico,s1174,Men on a Mission,"International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows",6 Seasons,3.315929559385891
18531,Katie Garcia,35,Germany,s2648,My Stupid Boss 2,"Comedies, International Movies",95 min,0.21272896360325033
22250,Sarah Brown,24,Germany,s7239,Kuldip Patwal: I Didn't Do It!,"Dramas, Independent Movies, International Movies",126 min,4.186877412211733
19830,Sarah Jones,62,Mexico,s359,The Net,Thrillers,114 min,2.0400559311033684
19400,Sarah Martinez,61,Japan,s6625,Don Quixote: The Ingenious Gentleman of La Mancha,"Comedies, Independent Movies",83 min,3.1900541834208256
16995,Chris Martinez,56,Germany,s3759,Jo Koy: Comin' In Hot,Stand-Up Comedy,60 min,2.3281292306908963
14784,David Williams,34,Japan,s3357,Nowhere Man,"Crime TV Shows, International TV Shows, TV Action & Adventure",1 Season,2.35581876992845
