21139,Katie Smith,52,Brazil,s3920,Thriller,Horror Movies,87 min,4.4975901966322525
24347,Chris Martinez,68,UK,s4200,Back with the Ex,"International TV Shows, Reality TV, Romantic TV Shows",1 Season,4.903189088327801
5694,Alex Smith,74,Brazil,s1432,Stuck Apart,"Comedies, Dramas, International Movies",97 min,0.6419307271545921
7691,Michael Miller,20,USA,s5352,Handsome Devil,"Comedies, Dramas, International Movies",95 min,3.585136057965486
19645,Katie Johnson,33,Brazil,s2656,The Silence of the Marsh,"International Movies, Thrillers",93 min,2.4153943972246323
3471,Michael Williams,18,Australia,s5060,A Futile and Stupid Gesture,Comedies,102 min,1.3965536883864988
3849,Chris Davis,27,Australia,s1265,Our Idiot Brother,"Comedies, Dramas, Independent Movies",90 min,4.40374611935468
18948,David Jones,79,Mexico,s6515,Cold Case Files Classic,"Crime TV Shows, Docuseries",1 Season,4.312550728958225
11172,James Garcia,38,Mexico,s7894,Roots,"Documentaries, International Movies, Music & Musicals",62 min,3.871964739015725
11487,Alex Williams,23,India,s7502,Monster High: Why Do Ghouls Fall in Love?,Children & Family Movies,46 min,3.0836728683896375
4581,Emma Smith,46,Germany,s7485,Money Talks,"Action & Adventure, Comedies",96 min,2.5867595440974656
624,Alex Williams,50,Japan,s6626,Don Verdean,Comedies,96 min,0.0889496805677592
17510,David Hernandez,19,Mexico,s1970,Road To High & Low,"Action & Adventure, International Movies",94 min,2.4497340200197804
9211,Michael Hernandez,74,India,s2047,Kandasamys: The Wedding,"Comedies, Dramas, International Movies",93 min,1.1217170300567152
21498,Sarah Martinez,23,Japan,s6067,A Young Doctor's Notebook and Other Stories,"British TV Shows, TV Comedies, TV Dramas",2 Seasons,2.5480436930158
19002,Sarah Davis,58,Japan,s6813,Frozen Planet: The Epic Journey,Movies,52 min,1.7409822411477753
22500,Michael Brown,22,Australia,s8192,The Animal People,Documentaries,97 min,4.107408037332892
19521,Chris Davis,26,UK,s5812,Behind Enemy Lines,"British TV Shows, Docuseries",1 Season,4.03222826267716
21288,John Garcia,74,USA,s6143,American Heist,"Action & Adventure, Dramas",95 min,2.277753632425492
22430,Sarah Miller,80,Mexico,s4165,Goyo: The Boy General,"Dramas, International Movies",150 min,1.4002696647524466
7819,David Miller,31,UK,s8524,The Super Mario Bros. Super Show!,Kids' TV,1 Season,3.9656466496491256
16770,David Miller,78,France,s1978,Dolly Kitty Aur Woh Chamakte Sitare,"Dramas, Independent Movies, International Movies",120 min,0.2710713883233151
3365,Sarah Miller,27,India,s7535,My Dog is My Guide,"Comedies, International Movies",99 min,1.5317143191555072
5982,Michael Martinez,58,UK,s1266,The Girl on the Train,"International Movies, Thrillers",120 min,4.145419901763679
10087,Chris Martinez,51,France,s3082,How High 2,Comedies,89 min,2.201459148745154
11238,Alex Garcia,48,Mexico,s4710,The Originals,"TV Dramas, TV Horror, TV Mysteries",5 Seasons,4.085402566974864
17969,Alex Davis,73,Canada,s6986,Holy Hell,Documentaries,103 min,4.47037842323667
11643,Katie Martinez,65,UK,s6740,Fandry,"Dramas, Independent Movies, International Movies",102 min,3.4961458913283794
14710,Sarah Davis,68,Canada,s4556,The Meaning of Monty Python,Documentaries,60 min,3.365282937762484
18873,James Jones,72,UK,s2854,Fat Ballerina - David A. Arnold,Stand-Up Comedy,61 min,3.80669036654555
24570,Sarah Smith,44,USA,s4508,Sanju,"Dramas, International Movies",159 min,0.5277120497948673
8744,Katie Garcia,43,Australia,s318,Pray Away,"Documentaries, LGBTQ Movies",102 min,3.156756283662669
14450,Alex Jones,34,USA,s5811,I'll Sleep When I'm Dead,"Documentaries, Music & Musicals",80 min,0.40485738061567467
6396,Alex Hernandez,72,Australia,s773,Summertime,"International TV Shows, Romantic TV Shows, TV Dramas",2 Seasons,4.4198659014046395
11917,James Johnson,45,Germany,s5830,Popples,Kids' TV,3 Seasons,3.096552432186605
17789,Jane Davis,78,Brazil,s5246,Star Trek: Voyager,"TV Action & Adventure, TV Sci-Fi & Fantasy",7 Seasons,0.3749404773207621
9332,Jane Smith,34,France,s3191,Cut Bank,"Dramas, Thrillers",93 min,0.479859771847409
15264,Michael Martinez,43,France,s5604,Spark,"International TV Shows, Korean TV Shows, Romantic TV Shows",1 Season,2.308048740165199
14896,James Garcia,62,Japan,s5807,Witches: A Century of Murder,"British TV Shows, Crime TV Shows, Docuseries",1 Season,3.795427735089347
2414,John Martinez,50,Australia,s245,Gunshot,"Dramas, International Movies, Thrillers",96 min,2.221193605205589
4229,Michael Brown,71,Mexico,s7662,One Direction: This Is Us,"Documentaries, Music & Musicals",92 min,1.188245229803967
8267,Sarah Garcia,34,USA,s7786,Power Rangers Zeo,Kids' TV,1 Season,2.038456125338026
17065,Katie Martinez,80,Australia,s887,The Mystic River,"International TV Shows, TV Horror, TV Sci-Fi & Fantasy",1 Season,1.5063578671546023
21889,Katie Davis,65,Brazil,s7517,Mr. Church,Dramas,105 min,2.978135285944465
440,Michael Davis,77,USA,s948,State of Play,"Dramas, Thrillers",127 min,0.8939227690544582
1814,Jane Jones,40,USA,s2184,What Keeps You Alive,"LGBTQ Movies, Thrillers",99 min,3.730987557035114
22567,John Martinez,37,Germany,s2512,Wadjda,"Dramas, Independent Movies, International Movies",93 min,2.9069039514685464
