13710,Jane Davis,73,USA,s6412,Camp X,Docuseries,1 Season,3.429396238739369
13611,David Hernandez,31,India,s4232,Bill Hicks: Relentless,Stand-Up Comedy,61 min,2.536009016397314
10176,Chris Williams,59,Japan,s4865,Spivak,"Comedies, Independent Movies",92 min,4.349633813572316
409,Chris Smith,49,UK,s4248,Tim Minchin: So F**king Rock,"Music & Musicals, Stand-Up Comedy",127 min,4.033215007595354
6745,James Martinez,48,France,s3438,Ultramarine Magmell,"Anime Series, International TV Shows",1 Season,1.0832340279048496
11136,Alex Garcia,74,UK,s8436,The Natural,"Classic Movies, Dramas, Sports Movies",138 min,2.3104150698898374
17798,Katie Davis,38,USA,s4217,Déjà Vu,"International TV Shows, Romantic TV Shows, TV Dramas",1 Season,3.521727886861221
22179,Jane Williams,33,UK,s11,"Vendetta: Truth, Lies and The Mafia","Crime TV Shows, Docuseries, International TV Shows",1 Season,3.0775431797401454
23172,Sarah Smith,58,Germany,s8637,True to the Game,Dramas,108 min,1.6880240003156666
3301,Jane Miller,76,Australia,s1296,Eeb Allay Ooo!,"Comedies, Dramas, Independent Movies",97 min,4.9879278997099465
21957,Emma Miller,20,UK,s6657,E-Cigarettes: Miracle or Menace?,Documentaries,52 min,2.5578997600746383
214,Sarah Brown,59,UK,s1760,LEGO Ninjago: Masters of Spinjitzu,Kids' TV,10 Seasons,2.0602167794113284
23025,Katie Davis,15,UK,s8327,The Gospel of John,"Dramas, Faith & Spirituality",161 min,1.1610620415599004
1866,Michael Hernandez,28,France,s8499,The Score,"Dramas, Thrillers",124 min,2.7237265764172633
9589,Sarah Johnson,78,Germany,s1449,Cobra Kai,"TV Action & Adventure, TV Comedies, TV Dramas",3 Seasons,3.0193374854810107
11870,Alex Hernandez,17,Germany,s6526,Concrete Football,"Documentaries, International Movies, Sports Movies",52 min,3.031122888368993
13957,Alex Smith,36,UK,s2473,Betaal,"International TV Shows, TV Action & Adventure, TV Horror",1 Season,0.028943959645590933
15178,Emma Williams,50,Brazil,s1599,Between Maybes,"Dramas, International Movies, Romantic Movies",108 min,1.252311273961787
1358,Sarah Miller,61,Mexico,s3673,Kidnapping Stella,"Dramas, International Movies, Thrillers",90 min,4.813373933524761
17997,David Johnson,32,Australia,s1270,Geez & Ann,"Dramas, International Movies, Romantic Movies",106 min,0.2026520667789583
22661,David Davis,18,Mexico,s5987,12 Years Promise,"International TV Shows, Korean TV Shows, Romantic TV Shows",1 Season,0.6395871311145318
