6539,Sarah Johnson,53,Japan,s6513,Coffee with D,"Comedies, Independent Movies, International Movies",120 min,3.1992839686491226
16776,James Brown,54,Canada,s3446,My Country: The New Age,"International TV Shows, Korean TV Shows, TV Action & Adventure",1 Season,0.8634191564167892
22309,Alex Hernandez,52,France,s6688,Emelie,"Horror Movies, Thrillers",82 min,1.9768144251231956
7510,Michael Williams,79,Australia,s4028,This Evening,"International TV Shows, TV Dramas",1 Season,3.051750515275203
13704,James Garcia,63,Germany,s8535,The Tribes of Palos Verdes,"Dramas, Independent Movies, Sports Movies",104 min,4.782013467852357
4320,James Miller,16,Brazil,s4790,King of Peking,"Comedies, Dramas, International Movies",88 min,4.38665464201964
11887,Jane Smith,55,Mexico,s6200,Automata,"International Movies, Sci-Fi & Fantasy, Thrillers",110 min,4.257784622894008
18850,Michael Williams,56,Brazil,s6627,Don't Be Afraid of the Dark,Horror Movies,99 min,2.50218260095965
21,Michael Williams,47,France,s4442,Heroine,"Dramas, International Movies",143 min,3.932050327971943
17577,Katie Martinez,65,Australia,s2573,Roped,"Children & Family Movies, Dramas, Romantic Movies",90 min,0.6530683751201322
14798,Jane Hernandez,37,Japan,s1484,A Love So Beautiful,"International TV Shows, Romantic TV Shows, TV Comedies",1 Season,3.930710733858238
6254,James Jones,40,Australia,s2716,Agneepath,"Dramas, International Movies",174 min,4.815173280019644
23449,Jane Martinez,29,Japan,s6852,Ghulam-E-Musthafa,"Action & Adventure, Dramas, International Movies",161 min,1.4276258173449858
16976,Sarah Hernandez,18,Australia,s7749,Planet Earth: The Complete Collection,"British TV Shows, Docuseries, International TV Shows",1 Season,1.5002363604025226
17035,James Hernandez,53,Mexico,s1236,Pokémon Journeys: The Series,"Anime Series, Kids' TV, TV Action & Adventure",4 Seasons,4.104633417962905
15611,James Williams,47,Canada,s7381,Mahabharat,"Action & Adventure, Dramas, International Movies",119 min,4.329597013495839
8103,David Jones,69,India,s6314,Bilu Rakkhosh,"Dramas, International Movies",127 min,0.04086006870524683
2621,David Johnson,41,USA,s2812,Digs & Discoveries: All Track's Lead to Rome,Children & Family Movies,23 min,1.041894530799199
7747,John Miller,33,Brazil,s7572,Nature's Great Events (2009),"British TV Shows, Docuseries, Science & Nature TV",1 Season,4.862464183822897
20884,David Brown,23,Japan,s1718,The Liberator,"TV Action & Adventure, TV Dramas",1 Season,0.8407727387340691
12053,Emma Brown,55,Mexico,s2391,How to Get Away with Murder,"Crime TV Shows, TV Dramas, TV Mysteries",6 Seasons,0.5489166686016883
17394,Chris Garcia,38,Japan,s3491,Birders,"Documentaries, International Movies",38 min,4.403631421563951
10927,Sarah Davis,68,Canada,s8519,The Story of God with Morgan Freeman,Docuseries,2 Seasons,3.9384757503777514
24574,James Smith,20,Germany,s41,He-Man and the Masters of the Universe,"Kids' TV, TV Sci-Fi & Fantasy",1 Season,4.233636220594725
10514,James Brown,30,Brazil,s4272,Lion Pride,"International TV Shows, Romantic TV Shows, TV Comedies",1 Season,1.9856730836400949
7310,James Jones,24,UK,s5249,The Lion Woman,"Dramas, International Movies",118 min,3.086278328753209
572,David Jones,48,UK,s1858,The Three Deaths of Marisela Escobedo,"Documentaries, International Movies",110 min,2.8926873177528893
10795,James Hernandez,67,Canada,s3740,Luckee,"Comedies, International Movies, Romantic Movies",113 min,3.709341826191546
22983,John Smith,28,Brazil,s4858,Inspector Gadget,"Crime TV Shows, Kids' TV, TV Comedies",4 Seasons,2.6831692775487714
12479,John Hernandez,49,Japan,s1144,Worn Stories,"Docuseries, Reality TV",1 Season,4.509923369216718
22275,Katie Hernandez,66,Brazil,s1290,Wave of Cinema: Surat dari Timur,"Documentaries, International Movies, Music & Musicals",58 min,4.703084042679752
22388,Sarah Smith,38,USA,s988,Legal Hash,"Comedies, International Movies",103 min,0.07873611293232163
19675,James Brown,36,Japan,s4507,Meghnadbodh Rohoshyo,"Dramas, International Movies",150 min,1.6982102604763756
8687,Michael Hernandez,75,France,s2017,Ani... Dr. Kashinath Ghanekar,"Dramas, International Movies",157 min,2.2245263698343902
21242,Emma Smith,65,Australia,s3593,Happy Jail,"Crime TV Shows, Docuseries",1 Season,3.5849347896508332
18220,Sarah Brown,28,France,s8693,Walk with Me,Documentaries,94 min,2.7957678233516097
18369,Emma Hernandez,64,Japan,s5047,Valor,"TV Action & Adventure, TV Dramas",1 Season,4.399861692218531
19276,Chris Johnson,80,Brazil,s3220,Levius,"Anime Series, International TV Shows",1 Season,4.196669008565687
16360,Alex Hernandez,57,UK,s6832,Gelo,"Dramas, International Movies",118 min,2.1226726627950647
10288,David Martinez,70,Mexico,s8236,The Calling,"International TV Shows, Reality TV",1 Season,4.603771869393148
2796,Sarah Williams,20,USA,s8329,The Gospel of Mark,"Dramas, Faith & Spirituality",123 min,1.5674748190511023
18086,Sarah Johnson,32,France,s1170,Pui Pui Molcar,Kids' TV,1 Season,2.9083446182087207
606,Sarah Martinez,50,Japan,s1662,Strongest Deliveryman,"International TV Shows, Romantic TV Shows, TV Dramas",1 Season,3.3874355832335965
3255,John Jones,59,Germany,s8440,The Nineties,Docuseries,1 Season,2.7274754645574006
20413,Alex Smith,46,Germany,s6769,Flimflam,"Comedies, International Movies",102 min,3.9482177947932224
24776,Alex Martinez,73,Canada,s6813,Frozen Planet: The Epic Journey,Movies,52 min,3.5759314348416265
19737,John Williams,78,India,s6431,Castle of Stars,"International TV Shows, Romantic TV Shows, TV Comedies",1 Season,0.6826776238375065
78,David Hernandez,60,India,s3312,Minimalism: A Documentary About the Important Things,Documentaries,78 min,1.9322209392788485
23995,Michael Johnson,19,India,s7461,Miracle,"Children & Family Movies, Dramas, Sports Movies",136 min,3.785733485811294
11582,Katie Garcia,23,India,s3685,Kakegurui,"International TV Shows, TV Dramas, TV Thrillers",2 Seasons,3.924167509043697
23705,Chris Davis,25,Canada,s5980,1 Chance 2 Dance,"Dramas, Romantic Movies",89 min,2.592217112895336
1930,Michael Martinez,52,UK,s1406,Outside the Wire,Action & Adventure,116 min,0.4746445061914273
1725,Sarah Garcia,45,Brazil,s5553,Toro,"Dramas, International Movies, Thrillers",106 min,4.867643094644667
15312,Katie Martinez,76,India,s1862,Dil,"Comedies, Dramas, International Movies",165 min,0.12433248629963867
12875,Emma Smith,38,Australia,s2489,Raya and Sakina,"Comedies, Dramas, International Movies",230 min,0.7715820228338061
3465,Michael Martinez,74,Japan,s1432,Stuck Apart,"Comedies, Dramas, International Movies",97 min,2.8381246169694037
12301,Michael Miller,76,USA,s8092,Still,"Horror Movies, International Movies",100 min,1.5415972930640542
929,Emma Martinez,14,Australia,s4093,Kevin James: Sweat the Small Stuff,Stand-Up Comedy,42 min,2.785926143000275
18783,Michael Jones,49,USA,s2309,Adú,"Dramas, International Movies",120 min,4.9891797000048745
10330,David Williams,46,Canada,s7490,Monster High 13 Wishes,Children & Family Movies,73 min,2.5510798875851166
12099,Michael Johnson,55,Canada,s2173,Killing Hasselhoff,Comedies,80 min,1.9932717449026143
23876,John Williams,52,India,s5661,Gabriel lglesias: I’m Sorry For What I Said When I Was Hungry,Stand-Up Comedy,88 min,4.176909217396462
14632,Alex Miller,34,India,s2185,Get Even,"British TV Shows, Crime TV Shows, International TV Shows",1 Season,3.1442020088407947
23340,Michael Davis,31,Brazil,s1077,Shiva VS Autobots,Children & Family Movies,80 min,2.8261576323982514
1417,Katie Martinez,28,India,s7142,Jora 10 Numbaria,"Action & Adventure, International Movies",135 min,4.350216860716992
4216,Jane Davis,59,Canada,s1119,Insidious,"Horror Movies, Thrillers",103 min,4.334212908491409
